pmid	geneId	diseaseId	gene_name	disease_name	label	pred	prob	is_confilct	r1_label	comment	sure	Ann error (GD/ikrm)	Complex(m, M, L, n,  S, C)	Have -	Have +	S no strong	In which snt (0, e, 1, m, bg|d)	snt
20058152	5979	D018761	MEN2A	Multiple Endocrine Neoplasia Type 1	0	0	0.003587639891	0										
20058152	5979	D049950	MEN2A	primary hyperparathyroidism	0	0	0.002940648934	0										
20087403	2672	D009103	GFI1	International Multiple Sclerosis Genetic Consortium | multiple sclerosis	1	1	0.9717622995	0										
20087403	388650	D009103	FAM69A	International Multiple Sclerosis Genetic Consortium | multiple sclerosis	1	1	0.8787463903	0										
20087403	6125	D009103	RPL5	International Multiple Sclerosis Genetic Consortium | multiple sclerosis	1	1	0.9813827872	0										
20087403	7813	D009103	EVI5	International Multiple Sclerosis Genetic Consortium | multiple sclerosis	1	1	0.992452085	0										
20090668	2289	D007029	FKBP5	hypothalamic-pituitary-adrenal (HPA) axis dysregulation	0	1	0.744120419	1	0									
20090668	2289	D014947	FKBP5	Trauma | childhood trauma | trauma | trauma increases	0	1	0.9863638282	1	1		1						e	These data suggest that childhood trauma and variants of the FKBP5 gene may interact to increase the risk for attempting suicide.
20090668	2289	D019966	FKBP5	substance dependence	1	0	0.07715780288	1	0									
20116409	3552	D005776	IL-1alpha | interleukin-1alpha	GD	0	1	0.9902680516	1	1		1	Dk					e	The results confirmed that the rs1800587 (IL-alpha, T-889 C) and rs16944 (IL-1beta, A-511 G) polymorphisms may confer susceptibility to GD and GO in Asian population.
20116409	3552	D006111	IL-1alpha | interleukin-1alpha	Graves' disease	1	1	0.9855136275	0										
20116409	3552	D007249	IL-1alpha | interleukin-1alpha	inflammation	0	0	0.1788729429	0										
20116409	3552	D049970	IL-1alpha | interleukin-1alpha	Graves' ophthalmopathy	1	1	0.7535863519	0										
20116409	3553	D005776	IL-1beta | interleukin-1beta	GD	0	1	0.9937307835	1	1		1						e	The results confirmed that the rs1800587 (IL-alpha, T-889 C) and rs16944 (IL-1beta, A-511 G) polymorphisms may confer susceptibility to GD and GO in Asian population.
20116409	3553	D006111	IL-1beta | interleukin-1beta	Graves' disease	1	1	0.9887951612	0										
20116409	3553	D007249	IL-1beta | interleukin-1beta	inflammation	0	0	0.1123957336	0										
20116409	3553	D049970	IL-1beta | interleukin-1beta	Graves' ophthalmopathy	1	1	0.5215414166	0										
20156772	27306	D008175	GSTs	lung cancer	0	1	0.913143158	1	0									
20156772	2944	D008175	GSTM1	lung cancer	1	1	0.9902855754	0										
20156772	2950	D008175	GSTP1	lung cancer	1	1	0.9813324213	0										
20156772	2952	D008175	GSTT1	lung cancer	1	1	0.9826900959	0										
20172040	2322	D015470	FLT3	AML | acute myelogenous leukemia	1	1	0.9211272001	0										
20172040	4869	D015470	NPM | NPM1 | nucleophosmin	AML | acute myelogenous leukemia	1	1	0.993010819	0										
20191019	4524	D020138	MTHFR | Methylenetetrahydrofolate reductase | methylenetetrahydrofolate reductase	hyperhomocysteinemia	0	1	0.9613761902	1	1		1						m	Despite a significant association between the MTHFR 677TT genotype and hyperhomocysteinemia, the MTHFR 677C>T genotypes did not appear to influence susceptibility to SBI.
20191019	4524	D020520	MTHFR | Methylenetetrahydrofolate reductase | methylenetetrahydrofolate reductase	silent brain infarction	1	1	0.9028095007	0										
20196860	3123	D001172	HLA-DRB1	RA | rheumatoid arthritis	1	1	0.5143839717	0										
20196860	3123	D012216	HLA-DRB1	rheumatic diseases	0	0	0.009503210895	0										
20196860	3123	D014717	HLA-DRB1	SE-positive	0	0	0.01061945874	0										
20196860	3123	D017098	HLA-DRB1	IgA rheumatoid factors	0	0	0.01030671038	0										
20196860	340351	D001172	CCP3	RA | rheumatoid arthritis	0	0	0.009940415621	0										
20196860	340351	D012216	CCP3	rheumatic diseases	0	0	0.002784200944	0										
20196860	340351	D014717	CCP3	SE-positive	0	0	0.0031961801	0										
20196860	340351	D017098	CCP3	IgA rheumatoid factors	0	0	0.00757790124	0										
20196860	5657	D001172	ACPA	RA | rheumatoid arthritis	0	1	0.7590620518	1	1				n				e	other genetic factors control the development of ACPA in African RA patients.
20196860	5657	D012216	ACPA	rheumatic diseases	0	0	0.006887501106	0										
20196860	5657	D014717	ACPA	SE-positive	0	0	0.1639543176	0										
20196860	5657	D017098	ACPA	IgA rheumatoid factors	0	0	0.008580510505	0										
20196860	79841	D001172	CCP2	RA | rheumatoid arthritis	0	0	0.03894754499	0										
20196860	79841	D012216	CCP2	rheumatic diseases	0	0	0.003154259874	0										
20196860	79841	D014717	CCP2	SE-positive	0	0	0.003614579095	0										
20196860	79841	D017098	CCP2	IgA rheumatoid factors	0	0	0.01118785888	0										
20198651	2300	C537296	FOXL1	granulosa cell tumour of ovary	0	0	0.005169285461	0										
20198651	2300	D006106	FOXL1	granulosa cell tumour	1	0	0.0037955679	1	0		1							
20198651	2300	D009369	FOXL1	cancers | tumour | tumours	0	0	0.002478689887	0										
20198651	2300	D010051	FOXL1	ovarian sex cord-stromal tumours | ovarian tumours	1	0	0.004809960257	1	0		1							
20198651	2300	D013798	FOXL1	thecoma of the ovary	1	0	0.004618685227	1	0		1							
20198651	668	C537296	FOXL2	granulosa cell tumour of ovary	0	1	0.9440439939	1	0									
20198651	668	D006106	FOXL2	granulosa cell tumour	1	1	0.8688293099	0										
20198651	668	D009369	FOXL2	cancers | tumour | tumours	0	0	0.05427898467	0										
20198651	668	D010051	FOXL2	ovarian sex cord-stromal tumours | ovarian tumours	1	1	0.9837099314	0										
20198651	668	D013798	FOXL2	thecoma of the ovary	1	1	0.9365752935	0										
20212137	6335	C537181	Nav1.7 | SCN9A	paroxysmal extreme pain disorder	0	0	0.01031388156	0										
20212137	6335	D004916	Nav1.7 | SCN9A	primary erythermalgia	0	0	0.01658683084	0										
20212137	6335	D010003	Nav1.7 | SCN9A	osteoarthritis	0	0	0.02863400243	0										
20212137	6335	D010146	Nav1.7 | SCN9A	Pain | absence of pain | episodic pain | pain	1	1	0.9941732287	0										
20212137	6335	D010195	Nav1.7 | SCN9A	pancreatitis	0	0	0.01194914617	0										
20212137	6335	D013001	Nav1.7 | SCN9A	pain disorders	0	1	0.8942122459	1	1	only	1						1bg	The gene SCN9A is responsible for three human pain disorders.
20235791	3105	D013262	HLA-A, B	Stevens-Johnson syndrome | toxic epidermal necrolysis	0	1	0.9421460032	1	0			Gi						
20235791	3106	D013262	HLA-B	Stevens-Johnson syndrome | toxic epidermal necrolysis	1	1	0.9879187942	0										
20235791	3123	D013262	DRB1	Stevens-Johnson syndrome | toxic epidermal necrolysis	0	1	0.9758576751	1	1			Di					m	In addition, HLA-B*1301, Cw*0801 and DRB1*1602 also showed an association with PHT-SJS/TEN (p = 0.0128-0.0281; OR: 3.0-4.3).
20299531	260431	D001991	COPD	bronchitis	0	0	0.004902038723	0										
20299531	260431	D007249	COPD	inflammation | neutrophilic inflammation	0	0	0.04434014484	0										
20299531	260431	D029424	COPD	COPD disease | Chronic obstructive pulmonary disease | chronic obstructive pulmonary disease	0	1	0.8033136725	1	0			Gm						
20299531	3576	D001991	IL-8 | IL-8 and myeloperoxidase	bronchitis	0	0	0.002796377055	0										
20299531	3576	D007249	IL-8 | IL-8 and myeloperoxidase	inflammation | neutrophilic inflammation	0	0	0.1224856526	0										
20299531	3576	D029424	IL-8 | IL-8 and myeloperoxidase	COPD disease | Chronic obstructive pulmonary disease | chronic obstructive pulmonary disease	0	0	0.07889734209	0										
20299531	7124	D001991	TNF-alpha | Tumor necrosis factor (TNF)-alpha | Tumor necrosis factor-{alpha	bronchitis	0	0	0.006545906421	0										
20299531	7124	D007249	TNF-alpha | Tumor necrosis factor (TNF)-alpha | Tumor necrosis factor-{alpha	inflammation | neutrophilic inflammation	0	1	0.9764223099	1	1								0	Tumor necrosis factor-{alpha} rs361525 polymorphism is associated with increased local production and downstream inflammation in chronic obstructive pulmonary disease.
20299531	7124	D029424	TNF-alpha | Tumor necrosis factor (TNF)-alpha | Tumor necrosis factor-{alpha	COPD disease | Chronic obstructive pulmonary disease | chronic obstructive pulmonary disease	1	1	0.9637040496	0										
20300826	2263	D001943	FGFR2 | fibroblast growth factor receptor 2	breast cancer	1	1	0.9917885661	0										
20346235	64127	D015535	NOD2	Psoriatic arthritis | psoriatic arthritis	1	1	0.9883819222	0										
20354455	1956	D002289	EGFR | epidermal growth factor receptor	non-small cell lung cancer	0	0	0.02374570444	0										
20354455	1956	D008175	EGFR | epidermal growth factor receptor	lung cancer | lung cancers	0	0	0.009591756389	0										
20354455	208	D002289	AKT2	non-small cell lung cancer	0	1	0.8819457889	1	1								mbg	MEK1 gene mutation at exon 2 and mutation of the AKT2 (v-akt murine thymoma viral oncogene homologue 2) gene at kinase domain have been reported in non-small cell lung cancer.
20354455	208	D008175	AKT2	lung cancer | lung cancers	1	1	0.9880103469	0										
20354455	3845	D002289	K-ras	non-small cell lung cancer	0	0	0.007138465066	0										
20354455	3845	D008175	K-ras	lung cancer | lung cancers	0	0	0.007686679717	0										
20354455	5290	D002289	PIK3CA	non-small cell lung cancer	0	0	0.007363684941	0										
20354455	5290	D008175	PIK3CA	lung cancer | lung cancers	0	0	0.007636571303	0										
20354455	5604	D002289	MEK1	non-small cell lung cancer	0	1	0.896892786	1	1								mbg	MEK1 gene mutation at exon 2 and mutation of the AKT2 (v-akt murine thymoma viral oncogene homologue 2) gene at kinase domain have been reported in non-small cell lung cancer.
20354455	5604	D008175	MEK1	lung cancer | lung cancers	1	1	0.9831409454	0										
20354455	673	D002289	B-raf	non-small cell lung cancer	0	0	0.007355154492	0										
20354455	673	D008175	B-raf	lung cancer | lung cancers	0	0	0.008015219122	0										
20362651	24903	D007249	thiostatin	inflammation	0	0	0.4784570634	0										
20362651	24903	D014947	thiostatin	hepatobiliary injury	0	0	0.3005344272	0										
20362651	24903	D056486	thiostatin	hepatotoxicity | liver injury	0	0	0.00492163701	0										
20362651	24903	D064420	thiostatin	toxicity	0	0	0.004712434486	0										
20362651	27295	D007249	ALP	inflammation	0	0	0.00500743743	0										
20362651	27295	D014947	ALP	hepatobiliary injury	0	0	0.008216906339	0										
20362651	27295	D056486	ALP	hepatotoxicity | liver injury	0	0	0.002517648041	0										
20362651	27295	D064420	ALP	toxicity	0	0	0.002796080429	0										
20362651	3934	D007249	NGAL | lipocalin-2	inflammation	0	0	0.009371685795	0										
20362651	3934	D014947	NGAL | lipocalin-2	hepatobiliary injury	0	0	0.1049094051	0										
20362651	3934	D056486	NGAL | lipocalin-2	hepatotoxicity | liver injury	1	0	0.004181704018	1	0						1		e	Receiver-operating characteristics (ROC) analyses supported serum thiostatin, but not NGAL, as a better indicator of drug-induced hepatobiliary injury
20362651	3934	D064420	NGAL | lipocalin-2	toxicity	0	0	0.004025820643	0										
20362651	5444	D007249	PON1	inflammation	0	0	0.005058795679	0										
20362651	5444	D014947	PON1	hepatobiliary injury	0	0	0.008484994061	0										
20362651	5444	D056486	PON1	hepatotoxicity | liver injury	0	0	0.003224460641	0										
20362651	5444	D064420	PON1	toxicity	0	0	0.00281255669	0										
20411324	4552	D001943	MTRR | Methionine synthase reductase	breast cancer	1	1	0.9947813153	0										
20418489	3630	D003920	insulin	diabetes	0	0	0.004707210232	0										
20418489	3630	D003924	insulin	type 2 diabetes	0	1	0.7559161186	1	0									
20418489	3630	D044882	insulin	glucose metabolism	0	0	0.009039831348	0										
20418489	3694	D003920	ITGB6	diabetes	0	0	0.009634826332	0										
20418489	3694	D003924	ITGB6	type 2 diabetes	0	1	0.9480816126	1	1						1	1	m	We identified significantly associated variants near RBMS1 and ITGB6 genes at 2q24, best-represented by SNP rs7593730 (combined OR=0.90, 95% CI=0.86-0.93; P=3.7x10(-8)).
20418489	3694	D044882	ITGB6	glucose metabolism	0	0	0.01389382407	0										
20418489	5937	D003920	RBMS1	diabetes	0	0	0.01048611756	0										
20418489	5937	D003924	RBMS1	type 2 diabetes	1	1	0.951983273	0										
20418489	5937	D044882	RBMS1	glucose metabolism	0	0	0.01532133203	0										
20479152	7941	D003324	Lp-PLA2 | PLA2G7 | lipoprotein-associated phospholipase A(2) | lipoprotein-associated phospholipase A2	coronary artery disease	0	1	0.9118272066	1	0									
20479152	7941	D003327	Lp-PLA2 | PLA2G7 | lipoprotein-associated phospholipase A(2) | lipoprotein-associated phospholipase A2	coronary disease | coronary heart disease	1	1	0.9905686975	0										
20479152	7941	D057768	Lp-PLA2 | PLA2G7 | lipoprotein-associated phospholipase A(2) | lipoprotein-associated phospholipase A2	CHD events	0	1	0.7031744123	1	0									
20479152	7941	D058226	Lp-PLA2 | PLA2G7 | lipoprotein-associated phospholipase A(2) | lipoprotein-associated phospholipase A2	coronary atheroma	0	1	0.658410728	1	0.5					1	1		e	Unlike Lp-PLA2 activity, PLA2G7 variants associated with modest effects on Lp-PLA2 activity were not associated with cardiovascular risk markers, coronary atheroma or CHD.
20479250	2064	D001943	HER2	breast cancer	0	0	0.06040156633	0										
20479250	2064	D009369	HER2	tumors	0	0	0.003188890172	0										
20479250	207	D001943	AKT	breast cancer	0	0	0.01190373302	0										
20479250	207	D009369	AKT	tumors	0	0	0.003741228953	0										
20479250	23373	D001943	mTORC1	breast cancer	0	0	0.1257813722	0										
20479250	23373	D009369	mTORC1	tumors	0	0	0.004153219517	0										
20479250	2475	D001943	mTOR	breast cancer	0	0	0.02125573345	0										
20479250	2475	D009369	mTOR	tumors	0	0	0.004054915626	0										
20479250	5290	D001943	PIK3CA	breast cancer	1	1	0.9848691225	0										
20479250	5290	D009369	PIK3CA	tumors	0	0	0.02181529999	0										
20483474	267012	D012559	DAOA	Schizophrenia | schizophrenia | schizophrenic	1	1	0.9701046944	0										
20483474	84152	D012559	PPP1R1B	Schizophrenia | schizophrenia | schizophrenic	1	1	0.9006186724	0										
20483474	8542	D012559	APOL1	Schizophrenia | schizophrenia | schizophrenic	1	1	0.9512802362	0										
20489114	4292	D003123	MLH1	Lynch syndrome	1	1	0.9891168475	0										
20489114	4292	D009369	MLH1	tumor | tumors	0	0	0.03053221107	0										
20489114	4292	D015179	MLH1	colorectal cancer	0	1	0.9505247474	1	0.5				n				m	Ten patients had germline mutations in MLH1 and none of their tumors showed significant MLH1 methylation or BRAF V600E mutation.
20489114	673	D003123	BRAF	Lynch syndrome	1	1	0.7854298949	0										
20489114	673	D009369	BRAF	tumor | tumors	0	0	0.02011849359	0										
20489114	673	D015179	BRAF	colorectal cancer	0	0	0.1336944699	0										
20489584	29914	C535475	UBIAD1	Schnyder corneal dystrophy	1	1	0.9244320393	0	1								0	Newly reported p.Asp240Asn mutation in UBIAD1 suggests central discoid corneal dystrophy is a variant of Schnyder corneal dystrophy.
20489584	29914	C536778	UBIAD1	SCD	0	1	0.9893673062	1	1								0	Newly reported p.Asp240Asn mutation in UBIAD1 suggests central discoid corneal dystrophy is a variant of Schnyder corneal dystrophy.
20489584	29914	C563262	UBIAD1	central discoid corneal dystrophy	0	0	0.008196483366	0	1								0	Newly reported p.Asp240Asn mutation in UBIAD1 suggests central discoid corneal dystrophy is a variant of Schnyder corneal dystrophy.
20489584	29914	D003317	UBIAD1	corneal dystrophies | corneal dystrophy	0	1	0.9875670671	1	1								0	Newly reported p.Asp240Asn mutation in UBIAD1 suggests central discoid corneal dystrophy is a variant of Schnyder corneal dystrophy.
20508731	5915	D009216	RARbeta | retinoic acid receptor beta	High myopia | high myopia | myopia	1	1	0.9929103255	0										
20508731	5915	D047728	RARbeta | retinoic acid receptor beta	pathological myopia	0	0	0.02175274678	0										
20511662	102723407	D015451	IGHV	chronic lymphocytic leukemia	0	0	0.06390483677	0	0.5				S			1	m	unmutated IGHV genes and/or IGHV3-21 usage, 11q deletion, beta-2 microglobulin greater than 4 mg/L; 22% had a good risk (with none of the above and mutated IGHV genes). 
